RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2024-10-19,122900,59.4,0.000000,10,,,1999,아파트,중개거래,서울 마포구
2024,11350,노원구,10200,월계동,1,대지,0940,0000,동원베네스트,2024-10-19,70000,84.627,0.000000,14,,,2005,아파트,중개거래,서울 노원구
2024,11740,강동구,10200,고덕동,1,대지,0486,0000,아남1,2024-10-19,85000,71.2,0.000000,4,,,1996,아파트,중개거래,서울 강동구
2024,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌2단지,2024-10-19,144000,59.85,0.000000,2,,,2018,아파트,중개거래,서울 서대문구
2024,11215,광진구,10500,자양동,1,대지,0548,0000,청정팰리스,2024-10-19,71000,54.97,35.000000,5,,,2016,연립다세대,중개거래,서울 광진구
2024,11350,노원구,10500,상계동,1,대지,1256,0000,은빛2단지,2024-10-19,54000,59.95,0.000000,5,,,1998,아파트,중개거래,서울 노원구
2024,11650,서초구,10200,양재동,1,대지,0116,0012,양재더힐스,2024-10-19,55000,28.16,16.000000,3,,,2022,연립다세대,중개거래,서울 강남구
2024,11560,영등포구,11300,당산동3가,1,대지,0565,0000,당산계룡리슈빌3단지,2024-10-19,78000,49.993,0.000000,9,,,2014,아파트,중개거래,서울 영등포구
2024,11560,영등포구,11700,당산동,1,대지,0376,0000,강변래미안,2024-10-19,130000,79.43,0.000000,5,,,2002,아파트,중개거래,서울 영등포구
2024,11680,강남구,10600,대치동,1,대지,0316,0000,은마,2024-10-19,280000,84.43,0.000000,2,,,1979,아파트,중개거래,"서울 강남구, 서울 은평구"
2024,11350,노원구,10600,중계동,1,대지,0583,0000,금호타운(583),2024-10-19,53000,59.52,0.000000,6,,,1997,아파트,중개거래,서울 노원구
2024,11305,강북구,10300,수유동,1,대지,0698,0005,다올자리,2024-10-19,22000,28.55,13.000000,7,,,2019,연립다세대,중개거래,"서울 강북구, 서울 강서구"
2024,11380,은평구,10400,갈현동,1,대지,0476,0002,리치에비뉴,2024-10-19,49800,52.55,33.000000,3,,20241031,2023,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0041,0258,카후나빌,2024-10-19,44500,55.09,0.000000,3,,,2008,아파트,중개거래,서울 관악구
2024,11260,중랑구,10100,면목동,1,대지,0494,0000,용마금호타운,2024-10-19,66800,84.9,0.000000,14,,,1992,아파트,중개거래,"경기 김포시, 서울 중랑구"
2024,11260,중랑구,10100,면목동,1,대지,0494,0000,용마금호타운,2024-10-19,68000,84.9,0.000000,14,,,1992,아파트,중개거래,서울 중랑구
2024,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2024-10-19,205000,84.614,0.000000,14,,,2017,아파트,중개거래,서울 종로구
2024,11680,강남구,10600,대치동,1,대지,1030,0000,대치르엘,2024-10-19,255000,59.997,0.000000,3,,,2021,아파트,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,0387,0010,중앙프라자,2024-10-19,11500,13.36,9.000000,4,,,2013,연립다세대,중개거래,서울 노원구
2024,11530,구로구,10600,고척동,1,대지,0330,0000,삼익(1단지),2024-10-19,59500,84.96,0.000000,1,,,2001,아파트,중개거래,서울 구로구
2024,11380,은평구,10400,갈현동,1,대지,0545,0000,코오롱하늘채,2024-10-19,69000,84.972,0.000000,8,,,2003,아파트,중개거래,서울 은평구
2024,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,2024-10-19,75000,59.99,0.000000,11,,,2010,아파트,중개거래,서울 은평구
2024,11305,강북구,10100,미아동,,,,,,2024-10-19,70000,43.41,69.000000,,,,1970,단독다가구,중개거래,"서울 강북구, 서울 동대문구"
2024,11290,성북구,13400,길음동,1,대지,1286,0000,길음뉴타운9단지(래미안),2024-10-19,130000,114.91,0.000000,7,,,2010,아파트,중개거래,서울 성북구
2024,11650,서초구,10100,방배동,1,대지,1344,0000,방배1차현대홈타운,2024-10-19,163000,59.94,0.000000,8,,,1999,아파트,중개거래,"서울 강동구, 서울 서초구"
2024,11560,영등포구,11000,여의도동,1,대지,0051,0000,삼익,2024-10-19,250000,123.27,0.000000,3,,,1974,아파트,중개거래,서울 영등포구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,신동아4,2024-10-19,97000,59.89,0.000000,7,,,1993,아파트,중개거래,서울 동작구
2024,11500,강서구,10300,화곡동,1,대지,0919,0001,유림노르웨이숲(919-1),2024-10-19,56000,64.05,0.000000,8,,,2004,아파트,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,,,,,,2024-10-19,40500,37.36,73.000000,,,,1971,단독다가구,중개거래,서울 구로구
2024,11140,중구,17100,중림동,,,,,,2024-10-19,125000,210.11,145.000000,,,20241031,1988,단독다가구,중개거래,서울 중구
2024,11440,마포구,12500,성산동,1,대지,0277,0025,유니하우스블루,2024-10-19,35700,16.74,13.000000,5,,,2017,연립다세대,중개거래,서울 마포구
2024,11290,성북구,11500,삼선동5가,1,대지,0063,0001,타임아트빌,2024-10-19,29000,29.86,17.000000,4,,,2019,연립다세대,중개거래,서울 성북구
2024,11350,노원구,10600,중계동,,,,,,2024-10-19,53000,28,82.000000,,,,1989,단독다가구,중개거래,서울 노원구
2024,11380,은평구,10900,신사동,1,대지,0004,0032,(4-32),2024-10-19,16000,38.43,24.000000,2,,,2008,연립다세대,중개거래,서울 은평구
2024,11140,중구,14800,을지로6가,1,대지,0023,0000,타임캐슬 오피스텔,2024-10-19,13000,19.94,28.760000,12,,,2004,오피스텔,중개거래,서울 중구
2024,11320,도봉구,10600,방학동,1,대지,0736,0000,신동아타워아파트,2024-10-19,43000,84.74,0.000000,4,,,1997,아파트,중개거래,서울 도봉구
2024,11680,강남구,11200,자곡동,1,대지,0658,0000,강남힐스테이트에코,2024-10-19,16400,24.118,31.983000,2,,,2014,오피스텔,중개거래,서울 강남구
2024,11590,동작구,10200,상도동,1,대지,0214,0378,렉스빌2차,2024-10-19,33000,39.16,30.000000,3,,,2015,연립다세대,중개거래,서울 영등포구
2024,11710,송파구,10900,장지동,1,대지,0901,0000,위례24단지(꿈에그린),2024-10-19,160000,84.98,0.000000,7,,,2013,아파트,중개거래,서울 송파구
2024,11380,은평구,11400,진관동,1,대지,0014,0000,상림마을8단지롯데캐슬(801~809동)BL1-2,2024-10-19,84000,84.39,0.000000,2,,,2008,아파트,중개거래,서울 은평구
2024,11650,서초구,10800,서초동,1,대지,1303,0016,강남역 I'PARK,2024-10-19,32000,29.85,29.850000,13,,,2013,오피스텔,중개거래,서울 서초구
2024,11260,중랑구,10100,면목동,1,대지,1513,0000,면목삼호101,2024-10-19,66000,83.08,0.000000,13,,,2000,아파트,중개거래,서울 중랑구
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2024-10-19,86700,64.85,0.000000,12,,,2007,아파트,중개거래,서울 동대문구
2024,11680,강남구,11400,일원동,1,대지,0734,0000,상록수,2024-10-19,235000,84.95,0.000000,2,,,1993,아파트,중개거래,서울 강남구
2024,11170,용산구,12900,이촌동,1,대지,0415,0000,한강(대우),2024-10-19,210000,84.98,0.000000,9,,,2000,아파트,중개거래,"서울 용산구, 인천 서구"
2024,11470,양천구,10300,신월동,1,대지,0128,0000,태헌(신월프라자),2024-10-19,27500,56.97,0.000000,9,,,1999,아파트,중개거래,서울 양천구
2024,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,2024-10-19,167500,84.88,0.000000,16,,,2002,아파트,중개거래,서울 양천구
2024,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,2024-10-19,130000,59.91,0.000000,7,,,2020,아파트,중개거래,"서울 영등포구, 서울 중구"
2024,11500,강서구,10500,마곡동,1,대지,0773,0003,힐스테이트에코동익,2024-10-19,18000,24.57,35.004000,11,,,2017,오피스텔,중개거래,서울 강서구
2024,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,2024-10-19,83900,59.854,0.000000,3,,,2020,아파트,중개거래,서울 은평구
2024,11590,동작구,10200,상도동,1,대지,0900,0000,상도파크자이,2024-10-19,163000,84.888,0.000000,9,,,2016,아파트,중개거래,서울 동작구
2024,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,2024-10-19,167000,84.88,0.000000,9,,,2002,아파트,중개거래,서울 양천구
2024,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲 한신 더 휴,2024-10-19,117000,59.94,0.000000,10,,,2003,아파트,중개거래,서울 성동구
2024,11380,은평구,10700,응암동,1,대지,0759,0000,백련산힐스테이트1차,2024-10-19,74000,59.63,0.000000,13,,,2011,아파트,중개거래,서울 은평구
2024,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2024-10-19,155000,74.19,0.000000,15,,,1987,아파트,중개거래,서울 양천구
2024,11380,은평구,10700,응암동,1,대지,0770,0000,힐스테이트녹번역,2024-10-19,111000,74.99,0.000000,7,,,2022,아파트,중개거래,"서울 마포구, 서울 은평구"
2024,11200,성동구,10100,상왕십리동,1,대지,0750,0000,노블리안,2024-10-19,14500,25.74,32.460000,11,,,2003,오피스텔,중개거래,서울 성동구
2024,11440,마포구,11100,신수동,1,대지,0431,0002,토형빌라B동,2024-10-19,30300,29.87,17.000000,3,,,2011,연립다세대,중개거래,"서울 마포구, 서울 양천구"
2024,11230,동대문구,10200,용두동,1,대지,0788,0000,한방천하-용두동 포스빌,2024-10-19,19400,39.02,50.174000,14,,20241022,2006,오피스텔,중개거래,서울 동대문구
2024,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,2024-10-19,78000,84.647,0.000000,7,,,2003,아파트,중개거래,"서울 동대문구, 서울 성북구"
2024,11380,은평구,10200,녹번동,1,대지,0282,0000,힐스테이트녹번,2024-10-19,125000,84.898,0.000000,19,,,2019,아파트,중개거래,서울 은평구
2024,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,2024-10-19,95000,84.98,0.000000,16,,,2018,아파트,중개거래,서울 은평구
2024,11230,동대문구,10200,용두동,1,대지,0788,0000,한방천하-용두동 포스빌,2024-10-19,19400,39.02,50.174000,14,,,2006,오피스텔,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,2,산,0101,0000,힐스테이트 관악센트씨엘,2024-10-19,90854,58.9,0.000000,2,분양권,,0,아파트,직거래,
2024,11410,서대문구,12000,남가좌동,1,대지,0329,0014,(329-14),2024-10-19,36000,84.96,31.000000,4,,,2001,연립다세대,중개거래,서울 서대문구
2024,11215,광진구,10400,광장동,1,대지,0184,0011,한강빌리지,2024-10-19,59700,93.69,27.000000,5,,,1996,연립다세대,중개거래,서울 광진구
2024,11170,용산구,11500,산천동,1,대지,0193,0000,리버힐삼성,2024-10-19,102500,59.55,0.000000,1,,,2001,아파트,중개거래,서울 용산구
2024,11200,성동구,11500,성수동2가,1,대지,0843,0000,힐스테이트,2024-10-19,237500,84.78,0.000000,13,,,2009,아파트,중개거래,서울 성동구
2024,11200,성동구,10700,행당동,1,대지,0376,0000,서울숲행당푸르지오,2024-10-19,118000,59.68,0.000000,8,,,2011,아파트,중개거래,"강원 원주시, 서울 성동구"
2024,11260,중랑구,10300,중화동,1,대지,0309,0094,(309-94),2024-10-19,42000,36.87,26.000000,2,,,2021,연립다세대,중개거래,서울 중랑구
2024,11230,동대문구,11000,이문동,1,대지,0045,0000,대우,2024-10-19,72500,84.89,0.000000,2,,,2001,아파트,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,1,대지,0041,0889,삼원주택나동,2024-10-19,21000,33.48,23.000000,3,,,1991,연립다세대,중개거래,서울 관악구
2024,11320,도봉구,10800,도봉동,1,대지,0595,0000,럭키,2024-10-19,57300,84.86,0.000000,6,,,1992,아파트,중개거래,서울 도봉구
2024,11260,중랑구,10200,상봉동,1,대지,0499,0000,건영캐스빌,2024-10-19,83500,84.647,0.000000,3,,,2006,아파트,중개거래,서울 중랑구
2024,11710,송파구,11300,거여동,1,대지,0605,0000,휴먼빌 시티,2024-10-19,19500,23.138,34.000100,7,,,2020,오피스텔,중개거래,서울 송파구
2024,11260,중랑구,10300,중화동,1,대지,0309,0094,(309-94),2024-10-19,34000,25.57,18.000000,4,,,2021,연립다세대,중개거래,서울 중랑구
2024,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,2024-10-19,70500,59.4,0.000000,8,,,1999,아파트,중개거래,"서울 마포구, 서울 서대문구"
2024,11290,성북구,13300,정릉동,1,대지,0771,0064,정수빌라,2024-10-19,16500,41.61,30.000000,2,,,1986,연립다세대,중개거래,서울 성북구
2024,11470,양천구,10200,목동,1,대지,0532,0002,대광빌라비동,2024-10-19,30200,59.31,26.000000,1,,,1994,연립다세대,중개거래,서울 양천구
2024,11140,중구,16200,신당동,1,대지,0840,0000,현대,2024-10-19,82000,66.6,0.000000,5,,,1993,아파트,중개거래,서울 성동구
2024,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2024-10-19,161000,84.972,0.000000,8,,,2016,아파트,중개거래,서울 송파구
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,122500,84.97,0.000000,7,,,2008,아파트,중개거래,"서울 강서구, 서울 마포구"
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,126500,84.97,0.000000,5,,,2008,아파트,중개거래,"서울 강서구, 서울 양천구"
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,115000,84.97,0.000000,18,,,2008,아파트,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0722,0005,세종그랑시아,2024-10-19,89000,80.03,0.000000,18,,,2003,아파트,중개거래,서울 양천구
2024,11710,송파구,11100,방이동,1,대지,0155,0004,더하우스,2024-10-19,16300,17.8,11.000000,2,,,2013,연립다세대,중개거래,서울 송파구
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,84000,59.98,0.000000,3,,,2008,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,84000,59.98,0.000000,3,,20241029,2008,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-10-19,84000,59.98,0.000000,3,,20241104,2008,아파트,직거래,
2024,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),2024-10-19,39000,38,0.000000,3,,,1987,아파트,중개거래,서울 노원구
2024,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),2024-10-19,49500,58.01,0.000000,7,,,1988,아파트,중개거래,서울 노원구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,2024-10-19,64000,59.79,0.000000,7,,,2001,아파트,중개거래,서울 동대문구
2024,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,2024-10-19,18500,19.277,31.536000,13,,,2015,오피스텔,중개거래,서울 동작구
2024,11590,동작구,10500,흑석동,1,대지,0028,0000,한강현대,2024-10-19,149000,66.225,0.000000,8,,,1988,아파트,중개거래,서울 동작구
2024,11350,노원구,10500,상계동,1,대지,0173,0001,벽산,2024-10-19,31300,43.35,0.000000,8,,,1989,아파트,중개거래,서울 노원구
2024,11260,중랑구,10400,묵동,1,대지,0242,0034,(242-34),2024-10-19,29250,40.15,26.000000,5,,,2014,연립다세대,중개거래,서울 중랑구
2024,11650,서초구,10800,서초동,1,대지,1308,0026,강남역리가스퀘어,2024-10-19,42200,49.26,64.490000,5,,,2012,오피스텔,중개거래,서울 서초구
2024,11320,도봉구,10700,창동,1,대지,0603,0065,대원쉐르빌13차,2024-10-19,40500,46.54,22.000000,6,,,2021,연립다세대,중개거래,서울 중랑구
2024,11740,강동구,10900,천호동,1,대지,0290,0017,신주리버빌,2024-10-19,41000,26.63,16.000000,5,,,2021,연립다세대,중개거래,서울 서초구
2024,11230,동대문구,10500,답십리동,1,대지,0990,0000,두산,2024-10-19,85000,84.83,0.000000,3,,,2000,아파트,중개거래,서울 동대문구
2024,11440,마포구,12300,망원동,1,대지,0469,0005,대원빌리지(469-5),2024-10-19,52500,74.95,33.000000,3,,,1997,연립다세대,중개거래,서울 마포구
2024,11590,동작구,10300,상도1동,1,대지,0311,0002,평화빌라(311-2),2024-10-19,36000,60.21,32.000000,2,,,1997,연립다세대,중개거래,서울 동작구
2024,11170,용산구,12400,한강로1가,1,대지,0216,0012,(216-12),2024-10-19,39000,20.8,15.000000,4,,,2017,연립다세대,중개거래,서울 용산구
2024,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,2024-10-19,92400,83.38,0.000000,4,,,1999,아파트,중개거래,서울 서대문구
2024,11545,금천구,10300,시흥동,1,대지,0862,0009,우성빌라(862-9),2024-10-19,22600,43.12,18.000000,4,,,1994,연립다세대,중개거래,서울 금천구
2024,11470,양천구,10100,신정동,1,대지,1311,0000,동일하이빌2단지,2024-10-19,96000,84.955,0.000000,18,,,2005,아파트,중개거래,서울 양천구
2024,11215,광진구,10900,군자동,1,대지,0117,0057,럭스빌,2024-10-19,26300,33.92,20.000000,3,,,2010,연립다세대,중개거래,서울 광진구
2024,11215,광진구,10300,구의동,1,대지,0663,0000,아차산포레안,2024-10-19,132500,108.72,0.000000,1,,,2010,아파트,중개거래,서울 광진구
2024,11650,서초구,10200,양재동,1,대지,0251,0004,양지빌라나동,2024-10-19,38500,31.68,14.000000,4,,,1996,연립다세대,중개거래,서울 서초구
